class	slot	rank
MisagSoil	water_cont_soil_meth	
MisagSoil	water_content	
MisagSoil	wga_amp_appr	
MisagSoil	wga_amp_kit	
MisagSoil	x16s_recover	
MisagSoil	x16s_recover_software	
MisagSymbiontAssociated	adapters	
MisagSymbiontAssociated	alt	
MisagSymbiontAssociated	annot	
MisagSymbiontAssociated	assembly_name	
MisagSymbiontAssociated	assembly_qual	
MisagSymbiontAssociated	assembly_software	
MisagSymbiontAssociated	associated_resource	
MisagSymbiontAssociated	association_duration	
MisagSymbiontAssociated	chem_administration	
MisagSymbiontAssociated	collection_date	
MisagSymbiontAssociated	compl_appr	
MisagSymbiontAssociated	compl_score	
MisagSymbiontAssociated	compl_software	
MisagSymbiontAssociated	contam_score	
MisagSymbiontAssociated	contam_screen_input	
MisagSymbiontAssociated	contam_screen_param	
MisagSymbiontAssociated	decontam_software	
MisagSymbiontAssociated	depth	
MisagSymbiontAssociated	elev	
MisagSymbiontAssociated	env_broad_scale	
MisagSymbiontAssociated	env_local_scale	
MisagSymbiontAssociated	env_medium	
MisagSymbiontAssociated	experimental_factor	
MisagSymbiontAssociated	feat_pred	
MisagSymbiontAssociated	geo_loc_name	
MisagSymbiontAssociated	gravidity	
MisagSymbiontAssociated	host_age	
MisagSymbiontAssociated	host_body_habitat	
MisagSymbiontAssociated	host_body_product	
MisagSymbiontAssociated	host_body_site	
MisagSymbiontAssociated	host_cellular_loc	
MisagSymbiontAssociated	host_color	
MisagSymbiontAssociated	host_common_name	
MisagSymbiontAssociated	host_dependence	
MisagSymbiontAssociated	host_dry_mass	
MisagSymbiontAssociated	host_fam_rel	
MisagSymbiontAssociated	host_genotype	
MisagSymbiontAssociated	host_growth_cond	
MisagSymbiontAssociated	host_height	
MisagSymbiontAssociated	host_infra_spec_name	
MisagSymbiontAssociated	host_infra_spec_rank	
MisagSymbiontAssociated	host_length	
MisagSymbiontAssociated	host_life_stage	
MisagSymbiontAssociated	host_number	
MisagSymbiontAssociated	host_of_host_coinf	
MisagSymbiontAssociated	host_of_host_disease	
MisagSymbiontAssociated	host_of_host_env_loc	
MisagSymbiontAssociated	host_of_host_env_med	
MisagSymbiontAssociated	host_of_host_fam_rel	
MisagSymbiontAssociated	host_of_host_geno	
MisagSymbiontAssociated	host_of_host_gravid	
MisagSymbiontAssociated	host_of_host_infname	
MisagSymbiontAssociated	host_of_host_infrank	
MisagSymbiontAssociated	host_of_host_name	
MisagSymbiontAssociated	host_of_host_pheno	
MisagSymbiontAssociated	host_of_host_sub_id	
MisagSymbiontAssociated	host_of_host_taxid	
MisagSymbiontAssociated	host_of_host_totmass	
MisagSymbiontAssociated	host_phenotype	
MisagSymbiontAssociated	host_shape	
MisagSymbiontAssociated	host_specificity	
MisagSymbiontAssociated	host_subject_id	
MisagSymbiontAssociated	host_substrate	
MisagSymbiontAssociated	host_symbiont	
MisagSymbiontAssociated	host_taxid	
MisagSymbiontAssociated	host_tot_mass	
MisagSymbiontAssociated	lat_lon	
MisagSymbiontAssociated	lib_layout	
MisagSymbiontAssociated	lib_reads_seqd	
MisagSymbiontAssociated	lib_screen	
MisagSymbiontAssociated	lib_size	
MisagSymbiontAssociated	lib_vector	
MisagSymbiontAssociated	mid	
MisagSymbiontAssociated	misc_param	
MisagSymbiontAssociated	mode_transmission	
MisagSymbiontAssociated	neg_cont_type	
MisagSymbiontAssociated	nucl_acid_amp	
MisagSymbiontAssociated	nucl_acid_ext	
MisagSymbiontAssociated	number_contig	
MisagSymbiontAssociated	organism_count	
MisagSymbiontAssociated	oxy_stat_samp	
MisagSymbiontAssociated	perturbation	
MisagSymbiontAssociated	pos_cont_type	
MisagSymbiontAssociated	project_name	
MisagSymbiontAssociated	ref_biomaterial	
MisagSymbiontAssociated	ref_db	
MisagSymbiontAssociated	rel_to_oxygen	
MisagSymbiontAssociated	route_transmission	
MisagSymbiontAssociated	salinity	
MisagSymbiontAssociated	samp_collect_device	
MisagSymbiontAssociated	samp_collect_method	
MisagSymbiontAssociated	samp_mat_process	
MisagSymbiontAssociated	samp_name	
MisagSymbiontAssociated	samp_size	
MisagSymbiontAssociated	samp_store_dur	
MisagSymbiontAssociated	samp_store_loc	
MisagSymbiontAssociated	samp_store_sol	
MisagSymbiontAssociated	samp_store_temp	
MisagSymbiontAssociated	samp_taxon_id	
MisagSymbiontAssociated	samp_vol_we_dna_ext	
MisagSymbiontAssociated	sc_lysis_approach	
MisagSymbiontAssociated	sc_lysis_method	
MisagSymbiontAssociated	seq_meth	
MisagSymbiontAssociated	sim_search_meth	
MisagSymbiontAssociated	size_frac	
MisagSymbiontAssociated	sop	
MisagSymbiontAssociated	sort_tech	
MisagSymbiontAssociated	source_mat_id	
MisagSymbiontAssociated	sym_life_cycle_type	
MisagSymbiontAssociated	symbiont_host_role	
MisagSymbiontAssociated	tax_class	
MisagSymbiontAssociated	tax_ident	
MisagSymbiontAssociated	temp	
MisagSymbiontAssociated	trna_ext_software	
MisagSymbiontAssociated	trnas	
MisagSymbiontAssociated	type_of_symbiosis	
MisagSymbiontAssociated	urobiom_sex	
MisagSymbiontAssociated	wga_amp_appr	
MisagSymbiontAssociated	wga_amp_kit	
MisagSymbiontAssociated	x16s_recover	
MisagSymbiontAssociated	x16s_recover_software	
MisagWastewaterSludge	adapters	
MisagWastewaterSludge	alkalinity	
MisagWastewaterSludge	alt	
MisagWastewaterSludge	annot	
MisagWastewaterSludge	assembly_name	
MisagWastewaterSludge	assembly_qual	
MisagWastewaterSludge	assembly_software	
MisagWastewaterSludge	associated_resource	
MisagWastewaterSludge	biochem_oxygen_dem	
MisagWastewaterSludge	chem_administration	
MisagWastewaterSludge	chem_oxygen_dem	
MisagWastewaterSludge	collection_date	
MisagWastewaterSludge	compl_appr	
MisagWastewaterSludge	compl_score	
MisagWastewaterSludge	compl_software	
MisagWastewaterSludge	contam_score	
MisagWastewaterSludge	contam_screen_input	
MisagWastewaterSludge	contam_screen_param	
MisagWastewaterSludge	decontam_software	
MisagWastewaterSludge	depth	
MisagWastewaterSludge	efficiency_percent	
MisagWastewaterSludge	elev	
MisagWastewaterSludge	emulsions	
MisagWastewaterSludge	env_broad_scale	
MisagWastewaterSludge	env_local_scale	
MisagWastewaterSludge	env_medium	
MisagWastewaterSludge	experimental_factor	
MisagWastewaterSludge	feat_pred	
MisagWastewaterSludge	gaseous_substances	
MisagWastewaterSludge	geo_loc_name	
MisagWastewaterSludge	indust_eff_percent	
MisagWastewaterSludge	inorg_particles	
MisagWastewaterSludge	lat_lon	
MisagWastewaterSludge	lib_layout	
MisagWastewaterSludge	lib_reads_seqd	
MisagWastewaterSludge	lib_screen	
MisagWastewaterSludge	lib_size	
MisagWastewaterSludge	lib_vector	
MisagWastewaterSludge	mid	
MisagWastewaterSludge	misc_param	
MisagWastewaterSludge	neg_cont_type	
MisagWastewaterSludge	nitrate	
MisagWastewaterSludge	nucl_acid_amp	
MisagWastewaterSludge	nucl_acid_ext	
MisagWastewaterSludge	number_contig	
MisagWastewaterSludge	org_particles	
MisagWastewaterSludge	organism_count	
MisagWastewaterSludge	oxy_stat_samp	
MisagWastewaterSludge	perturbation	
MisagWastewaterSludge	ph	
MisagWastewaterSludge	phosphate	
MisagWastewaterSludge	pos_cont_type	
MisagWastewaterSludge	pre_treatment	
MisagWastewaterSludge	primary_treatment	
MisagWastewaterSludge	project_name	
MisagWastewaterSludge	reactor_type	
MisagWastewaterSludge	ref_biomaterial	
MisagWastewaterSludge	ref_db	
MisagWastewaterSludge	rel_to_oxygen	
MisagWastewaterSludge	salinity	
MisagWastewaterSludge	samp_collect_device	
MisagWastewaterSludge	samp_collect_method	
MisagWastewaterSludge	samp_mat_process	
MisagWastewaterSludge	samp_name	
MisagWastewaterSludge	samp_size	
MisagWastewaterSludge	samp_store_dur	
MisagWastewaterSludge	samp_store_loc	
MisagWastewaterSludge	samp_store_temp	
MisagWastewaterSludge	samp_taxon_id	
MisagWastewaterSludge	samp_vol_we_dna_ext	
MisagWastewaterSludge	sc_lysis_approach	
MisagWastewaterSludge	sc_lysis_method	
MisagWastewaterSludge	secondary_treatment	
MisagWastewaterSludge	seq_meth	
MisagWastewaterSludge	sewage_type	
MisagWastewaterSludge	sim_search_meth	
MisagWastewaterSludge	size_frac	
MisagWastewaterSludge	sludge_retent_time	
MisagWastewaterSludge	sodium	
MisagWastewaterSludge	soluble_inorg_mat	
MisagWastewaterSludge	soluble_org_mat	
MisagWastewaterSludge	sop	
MisagWastewaterSludge	sort_tech	
MisagWastewaterSludge	source_mat_id	
MisagWastewaterSludge	suspend_solids	
MisagWastewaterSludge	tax_class	
MisagWastewaterSludge	tax_ident	
MisagWastewaterSludge	temp	
MisagWastewaterSludge	tertiary_treatment	
MisagWastewaterSludge	tot_nitro	
MisagWastewaterSludge	tot_phosphate	
MisagWastewaterSludge	trna_ext_software	
MisagWastewaterSludge	trnas	
MisagWastewaterSludge	wastewater_type	
MisagWastewaterSludge	wga_amp_appr	
MisagWastewaterSludge	wga_amp_kit	
MisagWastewaterSludge	x16s_recover	
MisagWastewaterSludge	x16s_recover_software	
MisagWater	adapters	
MisagWater	alkalinity	
MisagWater	alkalinity_method	
MisagWater	alkyl_diethers	
MisagWater	alt	
MisagWater	aminopept_act	
MisagWater	ammonium	
MisagWater	annot	
MisagWater	assembly_name	
MisagWater	assembly_qual	
MisagWater	assembly_software	
MisagWater	associated_resource	
MisagWater	atmospheric_data	
MisagWater	bac_prod	
MisagWater	bac_resp	
MisagWater	bacteria_carb_prod	
MisagWater	biomass	
MisagWater	bishomohopanol	
MisagWater	bromide	
MisagWater	calcium	
MisagWater	carb_nitro_ratio	
MisagWater	chem_administration	
MisagWater	chloride	
MisagWater	chlorophyll	
MisagWater	collection_date	
MisagWater	compl_appr	
MisagWater	compl_score	
MisagWater	compl_software	
MisagWater	conduc	
MisagWater	contam_score	
MisagWater	contam_screen_input	
MisagWater	contam_screen_param	
MisagWater	decontam_software	
MisagWater	density	
MisagWater	depth	
MisagWater	diether_lipids	
MisagWater	diss_carb_dioxide	
MisagWater	diss_hydrogen	
MisagWater	diss_inorg_carb	
MisagWater	diss_inorg_nitro	
MisagWater	diss_inorg_phosp	
MisagWater	diss_org_carb	
MisagWater	diss_org_nitro	
MisagWater	diss_oxygen	
MisagWater	down_par	
MisagWater	elev	
MisagWater	env_broad_scale	
MisagWater	env_local_scale	
MisagWater	env_medium	
MisagWater	experimental_factor	
MisagWater	feat_pred	
MisagWater	fluor	
MisagWater	geo_loc_name	
MisagWater	glucosidase_act	
MisagWater	lat_lon	
MisagWater	lib_layout	
MisagWater	lib_reads_seqd	
MisagWater	lib_screen	
MisagWater	lib_size	
MisagWater	lib_vector	
MisagWater	light_intensity	
MisagWater	magnesium	
MisagWater	mean_frict_vel	
MisagWater	mean_peak_frict_vel	
MisagWater	mid	
MisagWater	misc_param	
MisagWater	n_alkanes	
MisagWater	neg_cont_type	
MisagWater	nitrate	
MisagWater	nitrite	
MisagWater	nitro	
MisagWater	nucl_acid_amp	
MisagWater	nucl_acid_ext	
MisagWater	number_contig	
MisagWater	org_carb	
MisagWater	org_matter	
MisagWater	org_nitro	
MisagWater	organism_count	
MisagWater	oxy_stat_samp	
MisagWater	part_org_carb	
MisagWater	part_org_nitro	
MisagWater	perturbation	
MisagWater	petroleum_hydrocarb	
MisagWater	ph	
MisagWater	phaeopigments	
MisagWater	phosphate	
MisagWater	phosplipid_fatt_acid	
MisagWater	photon_flux	
MisagWater	pos_cont_type	
MisagWater	potassium	
MisagWater	pressure	
MisagWater	primary_prod	
MisagWater	project_name	
MisagWater	redox_potential	
MisagWater	ref_biomaterial	
MisagWater	ref_db	
MisagWater	rel_to_oxygen	
MisagWater	salinity	
MisagWater	samp_collect_device	
MisagWater	samp_collect_method	
MisagWater	samp_mat_process	
MisagWater	samp_name	
MisagWater	samp_size	
MisagWater	samp_store_dur	
MisagWater	samp_store_loc	
MisagWater	samp_store_temp	
MisagWater	samp_taxon_id	
MisagWater	samp_vol_we_dna_ext	
MisagWater	sc_lysis_approach	
MisagWater	sc_lysis_method	
MisagWater	seq_meth	
MisagWater	silicate	
MisagWater	sim_search_meth	
MisagWater	size_frac	
MisagWater	size_frac_low	
MisagWater	size_frac_up	
MisagWater	sodium	
MisagWater	soluble_react_phosp	
MisagWater	sop	
MisagWater	sort_tech	
MisagWater	source_mat_id	
MisagWater	sulfate	
MisagWater	sulfide	
MisagWater	suspend_part_matter	
MisagWater	tax_class	
MisagWater	tax_ident	
MisagWater	temp	
MisagWater	tidal_stage	
MisagWater	tot_depth_water_col	
MisagWater	tot_diss_nitro	
MisagWater	tot_inorg_nitro	
MisagWater	tot_nitro	
MisagWater	tot_part_carb	
MisagWater	tot_phosp	
MisagWater	trna_ext_software	
MisagWater	trnas	
MisagWater	turbidity	
MisagWater	water_current	
MisagWater	wga_amp_appr	
MisagWater	wga_amp_kit	
MisagWater	x16s_recover	
MisagWater	x16s_recover_software	
MiscellaneousNaturalOrArtificialEnvironment	alkalinity	
MiscellaneousNaturalOrArtificialEnvironment	alt	
MiscellaneousNaturalOrArtificialEnvironment	ammonium	
MiscellaneousNaturalOrArtificialEnvironment	biomass	
MiscellaneousNaturalOrArtificialEnvironment	bromide	
MiscellaneousNaturalOrArtificialEnvironment	calcium	
MiscellaneousNaturalOrArtificialEnvironment	chem_administration	
MiscellaneousNaturalOrArtificialEnvironment	chloride	
MiscellaneousNaturalOrArtificialEnvironment	chlorophyll	
MiscellaneousNaturalOrArtificialEnvironment	density	
MiscellaneousNaturalOrArtificialEnvironment	depth	
MiscellaneousNaturalOrArtificialEnvironment	diether_lipids	
MiscellaneousNaturalOrArtificialEnvironment	diss_carb_dioxide	
MiscellaneousNaturalOrArtificialEnvironment	diss_hydrogen	
MiscellaneousNaturalOrArtificialEnvironment	diss_inorg_carb	
MiscellaneousNaturalOrArtificialEnvironment	diss_org_nitro	
MiscellaneousNaturalOrArtificialEnvironment	diss_oxygen	
MiscellaneousNaturalOrArtificialEnvironment	elev	
MiscellaneousNaturalOrArtificialEnvironment	misc_param	
MiscellaneousNaturalOrArtificialEnvironment	nitrate	
MiscellaneousNaturalOrArtificialEnvironment	nitrite	
MiscellaneousNaturalOrArtificialEnvironment	nitro	
MiscellaneousNaturalOrArtificialEnvironment	org_carb	
MiscellaneousNaturalOrArtificialEnvironment	org_matter	
MiscellaneousNaturalOrArtificialEnvironment	org_nitro	
MiscellaneousNaturalOrArtificialEnvironment	organism_count	
MiscellaneousNaturalOrArtificialEnvironment	oxy_stat_samp	
MiscellaneousNaturalOrArtificialEnvironment	perturbation	
MiscellaneousNaturalOrArtificialEnvironment	ph	
MiscellaneousNaturalOrArtificialEnvironment	phosphate	
MiscellaneousNaturalOrArtificialEnvironment	phosplipid_fatt_acid	
MiscellaneousNaturalOrArtificialEnvironment	potassium	
MiscellaneousNaturalOrArtificialEnvironment	pressure	
MiscellaneousNaturalOrArtificialEnvironment	project_name	
MiscellaneousNaturalOrArtificialEnvironment	salinity	
MiscellaneousNaturalOrArtificialEnvironment	samp_name	
MiscellaneousNaturalOrArtificialEnvironment	samp_store_dur	
MiscellaneousNaturalOrArtificialEnvironment	samp_store_loc	
MiscellaneousNaturalOrArtificialEnvironment	samp_store_temp	
MiscellaneousNaturalOrArtificialEnvironment	samp_vol_we_dna_ext	
MiscellaneousNaturalOrArtificialEnvironment	silicate	
MiscellaneousNaturalOrArtificialEnvironment	sodium	
MiscellaneousNaturalOrArtificialEnvironment	sulfate	
MiscellaneousNaturalOrArtificialEnvironment	sulfide	
MiscellaneousNaturalOrArtificialEnvironment	temp	
MiscellaneousNaturalOrArtificialEnvironment	water_current	
Miuvig	adapters	
Miuvig	alt	
Miuvig	annot	
Miuvig	assembly_name	
Miuvig	assembly_qual	
Miuvig	assembly_software	
Miuvig	associated_resource	
Miuvig	bin_param	
Miuvig	bin_software	
Miuvig	biotic_relationship	
Miuvig	collection_date	
Miuvig	compl_appr	
Miuvig	compl_score	
Miuvig	compl_software	
Miuvig	depth	
Miuvig	detec_type	
Miuvig	elev	
Miuvig	env_broad_scale	
Miuvig	env_local_scale	
Miuvig	env_medium	
Miuvig	estimated_size	
Miuvig	experimental_factor	
Miuvig	feat_pred	
Miuvig	geo_loc_name	
Miuvig	host_disease_stat	
Miuvig	host_pred_appr	
Miuvig	host_pred_est_acc	
Miuvig	host_spec_range	
Miuvig	lat_lon	
Miuvig	lib_layout	
Miuvig	lib_reads_seqd	
Miuvig	lib_screen	
Miuvig	lib_size	
Miuvig	lib_vector	
Miuvig	mag_cov_software	
Miuvig	mid	
Miuvig	neg_cont_type	
Miuvig	nucl_acid_amp	
Miuvig	nucl_acid_ext	
Miuvig	number_contig	
Miuvig	otu_class_appr	
Miuvig	otu_db	
Miuvig	otu_seq_comp_appr	
Miuvig	pathogenicity	
Miuvig	pos_cont_type	
Miuvig	pred_genome_struc	
Miuvig	pred_genome_type	
Miuvig	project_name	
Miuvig	reassembly_bin	
Miuvig	ref_biomaterial	
Miuvig	ref_db	
Miuvig	samp_collect_device	
Miuvig	samp_collect_method	
Miuvig	samp_mat_process	
Miuvig	samp_name	
Miuvig	samp_size	
Miuvig	samp_taxon_id	
Miuvig	samp_vol_we_dna_ext	
Miuvig	sc_lysis_approach	
Miuvig	sc_lysis_method	
Miuvig	seq_meth	
Miuvig	sim_search_meth	
Miuvig	size_frac	
Miuvig	sop	
Miuvig	sort_tech	
Miuvig	source_mat_id	
Miuvig	source_uvig	
Miuvig	specific_host	
Miuvig	tax_class	
Miuvig	tax_ident	
Miuvig	temp	
Miuvig	trna_ext_software	
Miuvig	trnas	
Miuvig	vir_ident_software	
Miuvig	virus_enrich_appr	
Miuvig	wga_amp_appr	
Miuvig	wga_amp_kit	
MiuvigAgriculture	adapters	
MiuvigAgriculture	adjacent_environment	
MiuvigAgriculture	agrochem_addition	
MiuvigAgriculture	alt	
MiuvigAgriculture	ances_data	
MiuvigAgriculture	anim_water_method	
MiuvigAgriculture	annot	
MiuvigAgriculture	annual_precpt	
MiuvigAgriculture	annual_temp	
MiuvigAgriculture	assembly_name	
MiuvigAgriculture	assembly_qual	
MiuvigAgriculture	assembly_software	
MiuvigAgriculture	associated_resource	
MiuvigAgriculture	bin_param	
MiuvigAgriculture	bin_software	
MiuvigAgriculture	biotic_relationship	
MiuvigAgriculture	chem_administration	
MiuvigAgriculture	chimera_check	
MiuvigAgriculture	climate_environment	
MiuvigAgriculture	collection_date	
MiuvigAgriculture	compl_appr	
MiuvigAgriculture	compl_score	
MiuvigAgriculture	compl_software	
MiuvigAgriculture	crop_rotation	
MiuvigAgriculture	crop_yield	
MiuvigAgriculture	cult_isol_date	
MiuvigAgriculture	cur_land_use	
MiuvigAgriculture	cur_vegetation	
MiuvigAgriculture	cur_vegetation_meth	
MiuvigAgriculture	depth	
MiuvigAgriculture	detec_type	
MiuvigAgriculture	drainage_class	
MiuvigAgriculture	elev	
MiuvigAgriculture	enrichment_protocol	
MiuvigAgriculture	env_broad_scale	
MiuvigAgriculture	env_local_scale	
MiuvigAgriculture	env_medium	
MiuvigAgriculture	estimated_size	
MiuvigAgriculture	experimental_factor	
MiuvigAgriculture	extreme_event	
MiuvigAgriculture	fao_class	
MiuvigAgriculture	farm_equip	
MiuvigAgriculture	farm_equip_san	
MiuvigAgriculture	farm_equip_shared	
MiuvigAgriculture	farm_water_source	
MiuvigAgriculture	feat_pred	
MiuvigAgriculture	fertilizer_admin	
MiuvigAgriculture	fire	
MiuvigAgriculture	flooding	
MiuvigAgriculture	food_harvest_proc	
MiuvigAgriculture	food_prod	
MiuvigAgriculture	food_product_type	
MiuvigAgriculture	food_source	
MiuvigAgriculture	food_trav_mode	
MiuvigAgriculture	food_trav_vehic	
MiuvigAgriculture	fungicide_regm	
MiuvigAgriculture	gaseous_environment	
MiuvigAgriculture	genetic_mod	
MiuvigAgriculture	geo_loc_name	
MiuvigAgriculture	heavy_metals_meth	
MiuvigAgriculture	herbicide_regm	
MiuvigAgriculture	horizon_meth	
MiuvigAgriculture	host_age	
MiuvigAgriculture	host_common_name	
MiuvigAgriculture	host_disease_stat	
MiuvigAgriculture	host_dry_mass	
MiuvigAgriculture	host_genotype	
MiuvigAgriculture	host_height	
MiuvigAgriculture	host_length	
MiuvigAgriculture	host_life_stage	
MiuvigAgriculture	host_phenotype	
MiuvigAgriculture	host_pred_appr	
MiuvigAgriculture	host_pred_est_acc	
MiuvigAgriculture	host_spec_range	
MiuvigAgriculture	host_subspecf_genlin	
MiuvigAgriculture	host_symbiont	
MiuvigAgriculture	host_taxid	
MiuvigAgriculture	host_tot_mass	
MiuvigAgriculture	humidity	
MiuvigAgriculture	isol_growth_condt	
MiuvigAgriculture	lat_lon	
