biosampleGoldId	addDate	altitudeInMeters	altitudeInMeters2	biosampleName	dateCollected	depthInMeters	depthInMeters2	description	ecosystem	ecosystemCategory	ecosystemPathId	ecosystemSubtype	ecosystemType	elevationInMeters	elevationInMeters2	envoBroadScale.id	envoBroadScale.id.canonical_curie	envoBroadScale.id.canonical_label	envoBroadScale.id.obsolete	envoBroadScale.label	envoLocalScale.id	envoLocalScale.id.canonical_curie	envoLocalScale.id.canonical_label	envoLocalScale.id.obsolete	envoLocalScale.label	envoMedium.id	envoMedium.label	geoLocation	geographicLocation	habitat	hostDiseases	hostGender	hostName	hostNcbiTaxid	isoCountry	latitude	longhurst	longitude	mixsPackage	modDate	ncbiTaxId	ncbiTaxName	nitrateConcentration	oxygenConcentration	ph	pressure	salinity	salinityConcentration	sampleBodySite	sampleBodySubsite	sampleCollectionSite	sampleCollectionTemperature	specificEcosystem	subsurfaceDepthInMeters	subsurfaceDepthInMeters2	visitNum
Gb0315883	2022-04-01			Fecal microbial communities from cuban crocodile in National Zoo, Maryland, USA - 13114.song.52.s011	2015-11-05			Fecal microbial communities from cuban crocodile in National Zoo, Maryland, USA	Host-associated	Reptilia	4693	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal			Crocodylus rhombifer	184239.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315884	2022-04-01			Fecal microbial communities from solomon ssland leaf frog in Atlanta Zoo, Georgia, USA - 13114.song.52.s013	2015-10-07			Fecal microbial communities from solomon ssland leaf frog in Atlanta Zoo, Georgia, USA	Host-associated	Amphibia	7294	Intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal			Cornufer guentheri	58517.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315885	2022-04-01			Fecal microbial communities from climbing toad in Atlanta Zoo, Georgia, USA - 13114.song.52.s014	2015-10-07			Fecal microbial communities from climbing toad in Atlanta Zoo, Georgia, USA	Host-associated	Amphibia	7294	Intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal			Rentapia hosii	1933087.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315886	2022-04-01			Fecal microbial communities from ostrich in Atlanta Zoo, Georgia, USA - 13114.song.53.s001	2015-10-07			Fecal microbial communities from ostrich in Atlanta Zoo, Georgia, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Female	Struthio camelus	8801.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315887	2022-04-01			Fecal microbial communities from wreathed hornbill in Atlanta Zoo, Georgia, USA - 13114.song.53.s002	2015-10-06			Fecal microbial communities from wreathed hornbill in Atlanta Zoo, Georgia, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal			Rhyticeros undulatus	866438.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315888	2022-04-01			Fecal microbial communities from golden pheasant in Atlanta Zoo, Georgia, USA - 13114.song.53.s003	2015-10-06			Fecal microbial communities from golden pheasant in Atlanta Zoo, Georgia, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Male	Chrysolophus pictus	9089.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315889	2022-04-01			Fecal microbial communities from ostrich in Atlanta Zoo, Georgia, USA - 13114.song.53.s004	2015-10-07			Fecal microbial communities from ostrich in Atlanta Zoo, Georgia, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Female	Struthio camelus	8801.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315890	2022-04-01			Fecal microbial communities from kori bustard in Atlanta Zoo, Georgia, USA - 13114.song.53.s005	2015-10-06			Fecal microbial communities from kori bustard in Atlanta Zoo, Georgia, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal			Ardeotis kori	89386.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315891	2022-04-01			Fecal microbial communities from cassowary in Atlanta Zoo, Georgia, USA - 13114.song.53.s006	2015-10-06			Fecal microbial communities from cassowary in Atlanta Zoo, Georgia, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Male	Casuarius casuarius	8787.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315892	2022-04-01			Fecal microbial communities from white-faced whistling duck in National Zoo, Maryland, USA - 13114.song.53.s009	2015-10-21			Fecal microbial communities from white-faced whistling duck in National Zoo, Maryland, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal			Dendrocygna viduata	8876.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315893	2022-04-01			Fecal microbial communities from king vulture in Atlanta Zoo, Georgia, USA - 13114.song.53.s010	2015-10-07			Fecal microbial communities from king vulture in Atlanta Zoo, Georgia, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Female	Sarcoramphus papa	43583.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315894	2022-04-01			Fecal microbial communities from whooping crane in National Zoo, Maryland, USA - 13114.song.53.s014	2015-10-23			Fecal microbial communities from whooping crane in National Zoo, Maryland, USA	Host-associated	Birds	4957	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Maryland, National Zoo	USA: Maryland, National Zoo	Fecal			Grus americana	9117.0	USA	38.93		-77.05		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315895	2022-04-01			Fecal microbial communities from asian small-clawed otter in Atlanta Zoo, Georgia, USA - 13114.song.75.s002	2015-10-07			Fecal microbial communities from asian small-clawed otter in Atlanta Zoo, Georgia, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Georgia, Atlanta Zoo	USA: Georgia, Atlanta Zoo	Fecal		Female	Aonyx cinereus	452597.0	USA	33.73		-84.37		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315896	2022-04-01			Fecal microbial communities from florida manatee in South Florida Museum, Bradenton, FL, USA - 13114.song.75.s004	2014-08-11			Fecal microbial communities from florida manatee in South Florida Museum, Bradenton, FL, USA	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000249	ENVO:01000249	urban biome	False	urban biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	USA: Florida, South Florida Museum	USA: Florida, South Florida Museum	Fecal		Male	Trichechus manatus latirostris	127582.0	USA	27.5		-82.57		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315897	2022-04-01			Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada - 13114.girguis.50.s009	2008-09-17			Fecal microbial communities from north atlantic right whale in Bay of Fundy, Nova Scotia, Canada	Host-associated	Mammals	4104	Large intestine	Digestive system	0.0		ENVO_00000447	ENVO:00000447	marine biome	False	marine biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Canada: Nova Scotia, Bay of Fundy	Canada: Nova Scotia, Bay of Fundy	Fecal			Eubalaena glacialis	27606.0	Canada	44.667		-66.193		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315898	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s001	2016-05-26			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Female	Myodes glareolus	447135.0	Ukraine	51.381883		30.037636		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315899	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s002	2016-05-26			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Female	Myodes glareolus	447135.0	Ukraine	51.384605		30.057874		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315900	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s006	2016-05-27			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Female	Myodes glareolus	447135.0	Ukraine	51.381883		30.037636		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315901	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s007	2016-05-27			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Male	Myodes glareolus	447135.0	Ukraine	51.381883		30.037636		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315902	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s009	2016-05-27			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Male	Myodes glareolus	447135.0	Ukraine	51.162931		30.001612		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315903	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s010	2016-05-27			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Female	Myodes glareolus	447135.0	Ukraine	51.212497		30.211561		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315904	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s011	2016-05-27			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Female	Myodes glareolus	447135.0	Ukraine	51.212497		30.211561		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315905	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s016	2016-05-27			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Male	Myodes glareolus	447135.0	Ukraine	51.203282		30.151623		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315906	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s017	2016-05-28			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Male	Myodes glareolus	447135.0	Ukraine	51.385139		30.038926		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315907	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s018	2016-05-28			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Male	Myodes glareolus	447135.0	Ukraine	51.212865		30.192893		2025-01-29	749906	gut metagenome									animal feces		Fecal			
Gb0315908	2022-04-01			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine - 13114.mousseau.88.s023	2016-05-28			Fecal microbial communities from bank vole in forest near Chernobyl, Ukraine	Host-associated	Mammals	4104	Large intestine	Digestive system			ENVO_01000212	ENVO:01000212	temperate mixed forest biome	False	temperate mixed forest biome	ENVO_01001002	ENVO:01001002	animal-associated environment	False	animal-associated environment	ENVO_00002003	fecal material	Ukraine: Chernobyl	Ukraine: Chernobyl	Fecal		Male	Myodes glareolus	447135.0	Ukraine	51.172432		30.045733		2025-01-29	749906	gut metagenome									animal feces		Fecal			
